,comments_level_1_mid,main_body_uid,发布时间,处理内容,评论地点,mid,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
10,5153307950842980,1700720163,25年04月09日 11:13,"回复<a href=/n/Chungking201707 usercard=""name=@Chungking201707"">@Chungking201707</a>:交付条件未达到，买家对交付做了补充协议，卖家签字表示认同",来自北京,5153478209964976,1,回复@Chungking201707:交付条件未达到，买家对交付做了补充协议，卖家签字表示认同,7758405881,用户7758405881,https://weibo.com/u/7758405881,,湖南 长沙,f,2,20,10,0,0,0,0
11,5153307950842980,1700720163,25年04月09日 10:12,卖家的问题导致延期交房，不是买家问题导致延期交房，过户完可以搬出去租别的房子住一年，自己要延期。一会儿扯医生职业，一会儿扯返祖，没有租约，孩子去世瞒着买家，买家从其他人口中得知真相。这种不诚实的卖家现在卖惨，服了,来自云南,5153462816345321,4,卖家的问题导致延期交房，不是买家问题导致延期交房，过户完可以搬出去租别的房子住一年，自己要延期。一会儿扯医生职业，一会儿扯返祖，没有租约，孩子去世瞒着买家，买家从其他人口中得知真相。这种不诚实的卖家现在卖惨，服了,5238546065,白川土土,https://weibo.com/u/5238546065,,其他,m,179,237,168,2,1,6,9
12,5153307950842980,1700720163,25年04月09日 10:11,"回复<a href=/n/各路奇葩走好不送 usercard=""name=@各路奇葩走好不送"">@各路奇葩走好不送</a>:<img alt=""[汗]"" title=""[汗]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/28/2018new_han_org.png"" />你再好好看看呢? 视频第一秒就写了“自杀”<img alt=""[汗]"" title=""[汗]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/28/2018new_han_org.png"" /><img alt=""[汗]"" title=""[汗]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/28/2018new_han_org.png"" />",来自河北,5153462523003327,3,回复@各路奇葩走好不送:[汗]你再好好看看呢? 视频第一秒就写了“自杀”[汗][汗],7023823250,神秘女嘉宾小鲨,https://weibo.com/u/7023823250,骂我的替我挡灾🤭,海外,f,26,118,274,47,17,545,609
13,5153307950842980,1700720163,25年04月09日 09:56,"回复<a href=/n/Chungking201707 usercard=""name=@Chungking201707"">@Chungking201707</a>:可以，但贬值钱，租客要付，凶宅是租客造成的，隐瞒不报，三倍赔<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自江西,5153458722963488,0,回复@Chungking201707:可以，但贬值钱，租客要付，凶宅是租客造成的，隐瞒不报，三倍赔[允悲],7765713938,用户7765713938,https://weibo.com/u/7765713938,,其他,f,14,20,649,381,60,337,778
14,5153307950842980,1700720163,25年04月09日 09:53,那赔几百万贬值钱啊，凶宅是租客造成的,来自江西,5153458160142829,1,那赔几百万贬值钱啊，凶宅是租客造成的,7765713938,用户7765713938,https://weibo.com/u/7765713938,,其他,f,14,20,649,381,60,337,778
15,5153307950842980,1700720163,25年04月09日 09:13,"回复<a href=/n/神秘女嘉宾小鲨 usercard=""name=@神秘女嘉宾小鲨"">@神秘女嘉宾小鲨</a>:那么女医生小孩是属于非正常死亡？也没提到这点啊，如果是生病呢",来自广东,5153447906118009,0,回复@神秘女嘉宾小鲨:那么女医生小孩是属于非正常死亡？也没提到这点啊，如果是生病呢,6563889978,各路奇葩走好不送,https://weibo.com/u/6563889978,,广东 广州,f,19,255,7,1,0,0,1
16,5153307950842980,1700720163,25年04月09日 08:43,"回复<a href=/n/五指毛桃__ usercard=""name=@五指毛桃__"">@五指毛桃__</a>:你延期交房就不扣你的钱了？",来自贵州,5153440486656803,0,回复@五指毛桃__:你延期交房就不扣你的钱了？,5384761485,桃花劫是不可以躲避的,https://weibo.com/u/5384761485,道同且共途，道异则两分，斯在尘网中，道心糜久恒。,其他,m,242,1493,17,46,0,24,70
17,5153307950842980,1700720163,25年04月09日 08:41,"回复<a href=/n/五指毛桃__ usercard=""name=@五指毛桃__"">@五指毛桃__</a>:因为他们没有签署租赁合同，你也可以理解为因为延迟交付而减免部分产品金额",来自福建,5153439924093610,0,回复@五指毛桃__:因为他们没有签署租赁合同，你也可以理解为因为延迟交付而减免部分产品金额,2129191840,冷藏灩涩,https://weibo.com/u/2129191840,我真的很懒，什么都不想留下~~~,福建 泉州,f,281,342,1561,857,115,395,"1,367"
18,5153307950842980,1700720163,25年04月09日 08:41,"回复<a href=/n/秀秀to usercard=""name=@秀秀to"">@秀秀to</a>:这新闻避重就轻了<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />买卖过房子的都知道，房产买卖合同中会明确约定两个日期，一个是登记过户日期，一个是交付日期，这两个日期必须写明的。原房主跟人签合同时肯定写了延迟一年交房的日期，那法院当然认定是延期交付，不可能认定租赁的。",来自上海,5153439890016147,3,回复@秀秀to:这新闻避重就轻了[允悲]买卖过房子的都知道，房产买卖合同中会明确约定两个日期，一个是登记过户日期，一个是交付日期，这两个日期必须写明的。原房主跟人签合同时肯定写了延迟一年交房的日期，那法院当然认定是延期交付，不可能认定租赁的。,7894738903,Kazumaaaaa,https://weibo.com/u/7894738903,,上海,m,113,340,4,1,0,3,4
19,5153307950842980,1700720163,25年04月09日 08:32,"回复<a href=/n/冷藏灩涩 usercard=""name=@冷藏灩涩"">@冷藏灩涩</a>:但事实是已经从卖房款中扣除租金，默认卖家是租赁房屋了，买家也以享受房屋带来的利好。",来自广西,5153437638984157,0,回复@冷藏灩涩:但事实是已经从卖房款中扣除租金，默认卖家是租赁房屋了，买家也以享受房屋带来的利好。,6189357615,五指毛桃__,https://weibo.com/u/6189357615,,其他,f,525,220,1532,193,9,888,"1,090"
20,5153307950842980,1700720163,25年04月09日 08:02,你到底看没看新闻？人家说了，是延期一年交房，怎么就能在没有租房合同的情况下变成了租户的？口说租户就租户？,来自广东,5153430213755559,7,你到底看没看新闻？人家说了，是延期一年交房，怎么就能在没有租房合同的情况下变成了租户的？口说租户就租户？,2316988045,小米乐乖乖,https://weibo.com/u/2316988045,爱干净,广东 深圳,f,123,164,1294,151,35,263,449
21,5153307950842980,1700720163,25年04月09日 07:58,"回复<a href=/n/大大咧咧的帽子 usercard=""name=@大大咧咧的帽子"">@大大咧咧的帽子</a>:那这种租房合同没签，这个咋算啊",来自天津,5153429229405936,0,回复@大大咧咧的帽子:那这种租房合同没签，这个咋算啊,3775458927,澳利澳小蛋糕,https://weibo.com/u/3775458927,work,其他,m,1865,557,304,106,5,365,476
22,5153307950842980,1700720163,25年04月09日 07:43,"回复<a href=/n/不爱早起的喵星人 usercard=""name=@不爱早起的喵星人"">@不爱早起的喵星人</a>:他们好像是约定的直接从卖房款里扣的租金，应该没有转账记录，说不定都没有聊天记录，口头约定的",来自重庆,5153425382178942,0,回复@不爱早起的喵星人:他们好像是约定的直接从卖房款里扣的租金，应该没有转账记录，说不定都没有聊天记录，口头约定的,1792437283,小皮球没有扁的时候,https://weibo.com/u/1792437283,快乐冲浪～,重庆,f,383,416,5469,252,64,"2,372","2,688"
23,5153307950842980,1700720163,25年04月09日 07:38,"回复<a href=/n/Chungking201707 usercard=""name=@Chungking201707"">@Chungking201707</a>:买卖并没有完成，又没有完成交付，就像你买了一样商品，商品还没交到你手里，那么使用前就仍然在卖方，这时候出现质量问题却叫你买家承担。总是不合理的。",来自福建,5153424119432521,8,回复@Chungking201707:买卖并没有完成，又没有完成交付，就像你买了一样商品，商品还没交到你手里，那么使用前就仍然在卖方，这时候出现质量问题却叫你买家承担。总是不合理的。,2129191840,冷藏灩涩,https://weibo.com/u/2129191840,我真的很懒，什么都不想留下~~~,福建 泉州,f,281,342,1561,857,115,395,"1,367"
24,5153307950842980,1700720163,25年04月09日 07:31,"回复<a href=/n/不爱早起的喵星人 usercard=""name=@不爱早起的喵星人"">@不爱早起的喵星人</a>:交钥匙？物业费谁在交？",来自美国,5153422445641983,0,回复@不爱早起的喵星人:交钥匙？物业费谁在交？,1220012463,米酒涡,https://weibo.com/u/1220012463,人生苦短，必须性感,海外 美国,f,4,15,221,324,62,13,399
25,5153307950842980,1700720163,25年04月09日 06:58,"回复<a href=/n/桥本奈奈未的呆毛 usercard=""name=@桥本奈奈未的呆毛"">@桥本奈奈未的呆毛</a>:看了你这个才明白一审判决，这个新闻说的不清不楚的",来自北京,5153414027674024,0,回复@桥本奈奈未的呆毛:看了你这个才明白一审判决，这个新闻说的不清不楚的,5139453100,明月皎皎121,https://weibo.com/u/5139453100,,北京,f,77,205,569,153,7,427,587
26,5153307950842980,1700720163,25年04月09日 05:22,"回复<a href=/n/惘然离夕兮 usercard=""name=@惘然离夕兮"">@惘然离夕兮</a>:关于凶宅，应该是买家特地强调过这一点，所以卖家担心会被退房，所以隐瞒不报，结果一年后被邻居泄露了<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自山东,5153389773587070,11,回复@惘然离夕兮:关于凶宅，应该是买家特地强调过这一点，所以卖家担心会被退房，所以隐瞒不报，结果一年后被邻居泄露了[允悲],6465331621,小島花瑠夏,https://weibo.com/u/6465331621,水月镜像 无心去来,山东 济南,f,5,27,38,5,0,23,28
27,5153307950842980,1700720163,25年04月09日 05:04,"回复<a href=/n/大大咧咧的帽子 usercard=""name=@大大咧咧的帽子"">@大大咧咧的帽子</a>:所以你是觉得一审法官没通过法考么<img alt=""[汗]"" title=""[汗]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/28/2018new_han_org.png"" />一审判决说了延期交付, 双方有签过补充协议, 合同生效时间以交付时间为准, 且买家明确规定此房内不可有非正常死亡事件(说明买家很看重这点, 所以“骗取学区名额”不成立) 同时规定如果甲方有欺瞒行为, 买家可依法撤销合同及相关协议。",来自河北,5153385246621770,15,"回复@大大咧咧的帽子:所以你是觉得一审法官没通过法考么[汗]一审判决说了延期交付, 双方有签过补充协议, 合同生效时间以交付时间为准, 且买家明确规定此房内不可有非正常死亡事件(说明买家很看重这点, 所以“骗取学区名额”不成立) 同时规定如果甲方有欺瞒行为, 买家可依法撤销合同及相关协议。",7023823250,神秘女嘉宾小鲨,https://weibo.com/u/7023823250,骂我的替我挡灾🤭,海外,f,26,118,274,47,17,545,609
28,5153307950842980,1700720163,25年04月09日 02:14,照你这么说，租户非自然死亡房子变凶宅，现房主为什么不知情？这么重要的消息被谁隐瞒了？不会是原房主担心被退房故意隐瞒吧？,来自广东,5153342573773476,9,照你这么说，租户非自然死亡房子变凶宅，现房主为什么不知情？这么重要的消息被谁隐瞒了？不会是原房主担心被退房故意隐瞒吧？,5863075645,惘然离夕兮,https://weibo.com/u/5863075645,,广东,f,29,60,102,34,1,22,57
29,5153307950842980,1700720163,25年04月09日 01:54,"回复<a href=/n/繁繁如云 usercard=""name=@繁繁如云"">@繁繁如云</a>:那这样说的话，他们以房主的身份拿到了学区资源，这不就证明他们就是房主了吗？我觉得要求原房主补偿他们的损失可以理解，但是要求全额退款退房就太不厚道了。那因为房子拿到学区资源这个怎么算呢",来自广东,5153337473237881,6,回复@繁繁如云:那这样说的话，他们以房主的身份拿到了学区资源，这不就证明他们就是房主了吗？我觉得要求原房主补偿他们的损失可以理解，但是要求全额退款退房就太不厚道了。那因为房子拿到学区资源这个怎么算呢,3877410789,吃瓜佛主,https://weibo.com/u/3877410789,一花一世界，一木一浮生,上海 宝山区,f,5442,98,2717,"3,775","1,542","40,830","46,147"
30,5153307950842980,1700720163,25年04月09日 01:41,"回复<a href=/n/开心的胡小猫 usercard=""name=@开心的胡小猫"">@开心的胡小猫</a>:正相反，她们本意就是想简单化这个事情，就是因为她们嫌麻烦懒得分开签两个合同所以才把所有事情都在买卖合同这一个合同里全部约定清楚了，没有另外签租赁合同",来自广东,5153334143222189,7,回复@开心的胡小猫:正相反，她们本意就是想简单化这个事情，就是因为她们嫌麻烦懒得分开签两个合同所以才把所有事情都在买卖合同这一个合同里全部约定清楚了，没有另外签租赁合同,2391244073,桥本奈奈未的呆毛,https://weibo.com/u/2391244073,INFP，佛系追星追番佛系影迷，票根海报坑/手办坑/文创坑。,广东,f,63,694,16072,557,"1,693",881,"3,131"
31,5153307950842980,1700720163,25年04月09日 01:32,"回复<a href=/n/桥本奈奈未的呆毛 usercard=""name=@桥本奈奈未的呆毛"">@桥本奈奈未的呆毛</a>:哎。卖都已经卖了。干嘛让卖房变得那么复杂。卖房把流程走完。干脆利索。钱到手。再走下一个租房流程。干嘛给自己卖房的事扯那么多事。",来自河南,5153332008322691,3,回复@桥本奈奈未的呆毛:哎。卖都已经卖了。干嘛让卖房变得那么复杂。卖房把流程走完。干脆利索。钱到手。再走下一个租房流程。干嘛给自己卖房的事扯那么多事。,1694581547,开心的胡小猫,https://weibo.com/u/1694581547,,辽宁 沈阳,f,68,951,593,89,19,32,140
32,5153307950842980,1700720163,25年04月09日 01:30,"回复<a href=/n/不爱早起的喵星人 usercard=""name=@不爱早起的喵星人"">@不爱早起的喵星人</a>:主要合同上面写的，实际交房时间是第二年，也就是她们搬走的时间。过户流程走完，不交房，也不算完成交易，应该是这样才判的卖家输了。",来自河南,5153331585483923,8,回复@不爱早起的喵星人:主要合同上面写的，实际交房时间是第二年，也就是她们搬走的时间。过户流程走完，不交房，也不算完成交易，应该是这样才判的卖家输了。,2383116937,陊瑙河,https://weibo.com/u/2383116937,,河南 郑州,f,92,301,223,144,39,27,210
33,5153307950842980,1700720163,25年04月09日 01:28,"回复<a href=/n/banxianxianyilice usercard=""name=@banxianxianyilice"">@banxianxianyilice</a>:本质上还是没有另行签订租赁合同，原来的房屋买卖合同在2021年3月过户的时候，相关条款约定事项并没有履行完毕，直到2022年3月交付的时候买卖合同才履行完毕，但是房屋状态改变了，算违约了。如果分开签买卖合同和租赁合同就没有这个事了。",来自广东,5153331019251887,13,回复@banxianxianyilice:本质上还是没有另行签订租赁合同，原来的房屋买卖合同在2021年3月过户的时候，相关条款约定事项并没有履行完毕，直到2022年3月交付的时候买卖合同才履行完毕，但是房屋状态改变了，算违约了。如果分开签买卖合同和租赁合同就没有这个事了。,2391244073,桥本奈奈未的呆毛,https://weibo.com/u/2391244073,INFP，佛系追星追番佛系影迷，票根海报坑/手办坑/文创坑。,广东,f,63,694,16072,557,"1,693",881,"3,131"
34,5153307950842980,1700720163,25年04月09日 01:26,"回复<a href=/n/黑夜是我幻觉快拥抱进怀里 usercard=""name=@黑夜是我幻觉快拥抱进怀里"">@黑夜是我幻觉快拥抱进怀里</a>:已经过户，在此刻没有买卖无效或可撤销的情况，买卖就应该合法有效。就应该受法律保护，人是在买卖合法有效后去世的。他要是依有人去世影响房屋价值索要赔偿，才比较合理吧。",来自河南,5153330389058332,0,回复@黑夜是我幻觉快拥抱进怀里:已经过户，在此刻没有买卖无效或可撤销的情况，买卖就应该合法有效。就应该受法律保护，人是在买卖合法有效后去世的。他要是依有人去世影响房屋价值索要赔偿，才比较合理吧。,1694581547,开心的胡小猫,https://weibo.com/u/1694581547,,辽宁 沈阳,f,68,951,593,89,19,32,140
35,5153307950842980,1700720163,25年04月09日 01:21,"回复<a href=/n/桥本奈奈未的呆毛 usercard=""name=@桥本奈奈未的呆毛"">@桥本奈奈未的呆毛</a>:的确，如果按你说的，那确实判的毫无问题，就这个报道，我认为“反租”成立",来自广东,5153329144923067,2,回复@桥本奈奈未的呆毛:的确，如果按你说的，那确实判的毫无问题，就这个报道，我认为“反租”成立,3666879482,banxianxianyilice,https://weibo.com/u/3666879482,无,北京 海淀区,f,134,981,298,42,16,112,170
36,5153307950842980,1700720163,25年04月09日 01:20,"回复<a href=/n/小皮球没有扁的时候 usercard=""name=@小皮球没有扁的时候"">@小皮球没有扁的时候</a>:我的妈呀！被钻了空子呗，我以前也懒得签续签合同，就照常给房租，看来是侥幸了。但是他们应该有租房的租金转账记录吧！法院都判了，应该是证据不足了。",来自辽宁,5153328947790710,0,回复@小皮球没有扁的时候:我的妈呀！被钻了空子呗，我以前也懒得签续签合同，就照常给房租，看来是侥幸了。但是他们应该有租房的租金转账记录吧！法院都判了，应该是证据不足了。,6067059807,不爱早起的喵星人,https://weibo.com/u/6067059807,我热爱着你却不懂你的心；我靠近着你却寻不得其路；我因着你的话而欣喜，又因着你的话而迷茫。彷徨忐忑。,其他,f,59,74,994,57,10,132,199
37,5153307950842980,1700720163,25年04月09日 01:15,不是的，我翻了一下3月份的报道，卖方确实违约了。双方的房租买卖合同明确约定了2021年3月过户，2022年3月交付房子，且明确约定了“凶房”条款，交付的房子须为未发生过非正常死亡的房子。在2022年3月份交付时，该房子的状态为“凶房”，卖方属于违约了，所以买方有权根据合同的具体违约条款行使权利。,来自广东,5153327692122182,55,不是的，我翻了一下3月份的报道，卖方确实违约了。双方的房租买卖合同明确约定了2021年3月过户，2022年3月交付房子，且明确约定了“凶房”条款，交付的房子须为未发生过非正常死亡的房子。在2022年3月份交付时，该房子的状态为“凶房”，卖方属于违约了，所以买方有权根据合同的具体违约条款行使权利。,2391244073,桥本奈奈未的呆毛,https://weibo.com/u/2391244073,INFP，佛系追星追番佛系影迷，票根海报坑/手办坑/文创坑。,广东,f,63,694,16072,557,"1,693",881,"3,131"
38,5153307950842980,1700720163,25年04月09日 01:15,"就是因为没有签租房合同啊，所以卖家输了。签了才是租客，没签就是房主<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />已经很明显的一起纠纷了。而且她儿子在房子里自杀身亡，这真的很恐怖啊……作为买家受不了也很正常吧。",来自江西,5153327593031634,12,就是因为没有签租房合同啊，所以卖家输了。签了才是租客，没签就是房主[允悲]已经很明显的一起纠纷了。而且她儿子在房子里自杀身亡，这真的很恐怖啊……作为买家受不了也很正常吧。,6021428299,小小时2号,https://weibo.com/u/6021428299,,其他,m,1459,173,23,78,5,30,113
39,5153307950842980,1700720163,25年04月09日 00:54,"回复<a href=/n/不爱早起的喵星人 usercard=""name=@不爱早起的喵星人"">@不爱早起的喵星人</a>:就是搬出去然后交钥匙才算，这个买卖交易就完成了，卖家当时应该签租房合同，后面就是租赁交易。现在买家就说是卖家拖着不交房导致交易没有完成时，孩子就去世了，不承认是租房。法院判得也很无语，买家已经享受了学籍，而且现在房价降了300w，还想全款退肯定不合理啊",来自重庆,5153322387112329,3,回复@不爱早起的喵星人:就是搬出去然后交钥匙才算，这个买卖交易就完成了，卖家当时应该签租房合同，后面就是租赁交易。现在买家就说是卖家拖着不交房导致交易没有完成时，孩子就去世了，不承认是租房。法院判得也很无语，买家已经享受了学籍，而且现在房价降了300w，还想全款退肯定不合理啊,1792437283,小皮球没有扁的时候,https://weibo.com/u/1792437283,快乐冲浪～,重庆,f,383,416,5469,252,64,"2,372","2,688"
40,5153307950842980,1700720163,25年04月09日 00:44,"回复<a href=/n/繁繁如云 usercard=""name=@繁繁如云"">@繁繁如云</a>:没有租约，但是有实际证据自己中介作为证人，也能证明是租房事实吧",来自陕西,5153319854276656,0,回复@繁繁如云:没有租约，但是有实际证据自己中介作为证人，也能证明是租房事实吧,5852144037,琳达不是你的达林,https://weibo.com/u/5852144037,,上海 浦东新区,f,36,219,322,54,8,257,319
41,5153307950842980,1700720163,25年04月09日 00:39,"回复<a href=/n/不爱早起的喵星人 usercard=""name=@不爱早起的喵星人"">@不爱早起的喵星人</a>:应该要再签一个租赁合同",来自广东,5153318541723710,2,回复@不爱早起的喵星人:应该要再签一个租赁合同,6300223065,松月月99,https://weibo.com/u/6300223065,,其他,f,7,35,53,58,2,127,187
42,5153307950842980,1700720163,25年04月09日 00:26,"回复<a href=/n/繁繁如云 usercard=""name=@繁繁如云"">@繁繁如云</a>:那怎么个流程才算交房，我看大家都说买卖合同已经签完了",来自辽宁,5153315281703021,1,回复@繁繁如云:那怎么个流程才算交房，我看大家都说买卖合同已经签完了,6067059807,不爱早起的喵星人,https://weibo.com/u/6067059807,我热爱着你却不懂你的心；我靠近着你却寻不得其路；我因着你的话而欣喜，又因着你的话而迷茫。彷徨忐忑。,其他,f,59,74,994,57,10,132,199
