,comments_level_1_mid,main_body_uid,发布时间,处理内容,评论地点,mid,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
10,5153305064375992,1700720163,25年04月10日 09:45,"回复<a href=/n/_凉拌穿心莲 usercard=""name=@_凉拌穿心莲"">@_凉拌穿心莲</a>:房子是不动产，不动产以登记过户为主 为交付日期，只要完成登记过户就是交付 就是完成交易了， 跟你实际上住没住进去没有任何关系。",来自山东,5153818494634504,0,回复@_凉拌穿心莲:房子是不动产，不动产以登记过户为主 为交付日期，只要完成登记过户就是交付 就是完成交易了， 跟你实际上住没住进去没有任何关系。,1933003443,顺风冲九霄,https://weibo.com/u/1933003443,,海外,m,236,662,49480,497,"2,038","1,346","3,881"
11,5153305064375992,1700720163,25年04月09日 11:36,"回复<a href=/n/一头会魔法的狼 usercard=""name=@一头会魔法的狼"">@一头会魔法的狼</a>:而且不出这个事的话买家大概率不会退房，七百万都花了，都住进去一年了。恶意揣测一下，没有这个事那就算买家想退，那也退不了啊。法院也支持买家，大不了退房退款买家再把学区的钱折给卖家，当买了一个名额了，任何一个家长都不会让孩子住下去，迷信一点说，万一呢。卖家可怜但买家真没任何错。",来自四川,5153483984474884,0,回复@一头会魔法的狼:而且不出这个事的话买家大概率不会退房，七百万都花了，都住进去一年了。恶意揣测一下，没有这个事那就算买家想退，那也退不了啊。法院也支持买家，大不了退房退款买家再把学区的钱折给卖家，当买了一个名额了，任何一个家长都不会让孩子住下去，迷信一点说，万一呢。卖家可怜但买家真没任何错。,6423540912,Ella不太爱吃糖,https://weibo.com/u/6423540912,,其他,f,1,155,12,0,0,22,22
12,5153305064375992,1700720163,25年04月09日 11:22,"回复<a href=/n/一头会魔法的狼 usercard=""name=@一头会魔法的狼"">@一头会魔法的狼</a>:卖家一家在不知情的情况下住了一年的凶宅，邻居背后议论，小区的小朋友也不咋和他们家孩子玩儿更不去他们家，你管这叫享受啊。知道之后是个人都有心理阴影了，换成你你一声不吭继续住啊？那你真大度，给你点赞<img alt=""[可爱]"" title=""[可爱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/09/2018new_keai_org.png"" />",来自四川,5153480500316050,0,回复@一头会魔法的狼:卖家一家在不知情的情况下住了一年的凶宅，邻居背后议论，小区的小朋友也不咋和他们家孩子玩儿更不去他们家，你管这叫享受啊。知道之后是个人都有心理阴影了，换成你你一声不吭继续住啊？那你真大度，给你点赞[可爱],6423540912,Ella不太爱吃糖,https://weibo.com/u/6423540912,,其他,f,1,155,12,0,0,22,22
13,5153305064375992,1700720163,25年04月09日 11:18,"回复<a href=/n/嬷嬷那个茶 usercard=""name=@嬷嬷那个茶"">@嬷嬷那个茶</a>:卖家卖了房不及时搬走，她孩子在房子里自杀她不告知买家。活脱脱一个不诚信的人。至于买家是因为房价跌了要退房，这是你们的主观臆断，而凶宅这个事是客观存在的。别光代入卖家的角色，如果你是买家呢，你不退吗，喜欢住凶宅？最后，不是谁弱谁有理，还好法官是明智的。",来自四川,5153479401145949,0,回复@嬷嬷那个茶:卖家卖了房不及时搬走，她孩子在房子里自杀她不告知买家。活脱脱一个不诚信的人。至于买家是因为房价跌了要退房，这是你们的主观臆断，而凶宅这个事是客观存在的。别光代入卖家的角色，如果你是买家呢，你不退吗，喜欢住凶宅？最后，不是谁弱谁有理，还好法官是明智的。,6423540912,Ella不太爱吃糖,https://weibo.com/u/6423540912,,其他,f,1,155,12,0,0,22,22
14,5153305064375992,1700720163,25年04月09日 11:11,"回复<a href=/n/风玲浅熙_322 usercard=""name=@风玲浅熙_322"">@风玲浅熙_322</a>:不出这个事情买家就不会退房。卖家问题很大，自己要卖房，卖出去了呢又不能及时搬走，出了这个事她没告知买家，买家在凶宅住了一年才知道这个事，要退合情合理。现在卖家打感情牌，她是可怜，那买家就活该吗？一切都不是买家造成的啊，真是无妄之灾了。还好法官是明智的👍",来自四川,5153477802856306,0,回复@风玲浅熙_322:不出这个事情买家就不会退房。卖家问题很大，自己要卖房，卖出去了呢又不能及时搬走，出了这个事她没告知买家，买家在凶宅住了一年才知道这个事，要退合情合理。现在卖家打感情牌，她是可怜，那买家就活该吗？一切都不是买家造成的啊，真是无妄之灾了。还好法官是明智的👍,6423540912,Ella不太爱吃糖,https://weibo.com/u/6423540912,,其他,f,1,155,12,0,0,22,22
15,5153305064375992,1700720163,25年04月09日 09:24,"回复<a href=/n/Ella不太爱吃糖 usercard=""name=@Ella不太爱吃糖"">@Ella不太爱吃糖</a>:房价涨跌是正常情况，哪怕跌到底也只能自己承受，买家没有理由要求退房，当然只能正常搬去住。只是后面知道了变成了凶宅，这不退房理由就有了",来自浙江,5153450859698202,0,回复@Ella不太爱吃糖:房价涨跌是正常情况，哪怕跌到底也只能自己承受，买家没有理由要求退房，当然只能正常搬去住。只是后面知道了变成了凶宅，这不退房理由就有了,1065200642,风玲浅熙_322,https://weibo.com/u/1065200642,,浙江 绍兴,f,0,147,22,0,0,1,1
16,5153305064375992,1700720163,25年04月09日 08:54,"回复<a href=/n/一头会魔法的狼 usercard=""name=@一头会魔法的狼"">@一头会魔法的狼</a>:科室他也花了700万",来自辽宁,5153443300248630,0,回复@一头会魔法的狼:科室他也花了700万,7789897180,用户7789897180,https://weibo.com/u/7789897180,,其他,m,5,54,45,12,1,182,195
17,5153305064375992,1700720163,25年04月09日 08:04,"回复<a href=/n/嬷嬷那个茶 usercard=""name=@嬷嬷那个茶"">@嬷嬷那个茶</a>:人家起诉的时候房子并没有跌很多，而且是入住一年后才得知的",来自广东,5153430738831367,3,回复@嬷嬷那个茶:人家起诉的时候房子并没有跌很多，而且是入住一年后才得知的,2316988045,小米乐乖乖,https://weibo.com/u/2316988045,爱干净,广东 深圳,f,123,164,1294,151,35,263,449
18,5153305064375992,1700720163,25年04月09日 08:04,"回复<a href=/n/用户7913702734 usercard=""name=@用户7913702734"">@用户7913702734</a>:已经住了一年了，而且本来就是几百万买了这样的房子，不知道放在评论区的人身上是不是可以欣然接受",来自广东,5153430503689077,2,回复@用户7913702734:已经住了一年了，而且本来就是几百万买了这样的房子，不知道放在评论区的人身上是不是可以欣然接受,2316988045,小米乐乖乖,https://weibo.com/u/2316988045,爱干净,广东 深圳,f,123,164,1294,151,35,263,449
19,5153305064375992,1700720163,25年04月09日 07:44,关键是，房子给你住，你整成凶宅了，这谁受得了,来自广东,5153425591634300,5,关键是，房子给你住，你整成凶宅了，这谁受得了,7508760331,模糊的留言笔记,https://weibo.com/u/7508760331,,其他,m,13,154,40,3,0,117,120
20,5153305064375992,1700720163,25年04月09日 07:16,"回复<a href=/n/Ella不太爱吃糖 usercard=""name=@Ella不太爱吃糖"">@Ella不太爱吃糖</a>:房子如果先于孩子过世就已经过户，或者说合同在这之前已经生效，那买家就属于事后房价跌了反悔，知不知道这个事还不是他主观上一句话",来自福建,5153418462364072,0,回复@Ella不太爱吃糖:房子如果先于孩子过世就已经过户，或者说合同在这之前已经生效，那买家就属于事后房价跌了反悔，知不知道这个事还不是他主观上一句话,2301915862,嬷嬷那个茶,https://weibo.com/u/2301915862,,福建,m,239,483,272,310,75,10,395
21,5153305064375992,1700720163,25年04月09日 06:44,"回复<a href=/n/Ella不太爱吃糖 usercard=""name=@Ella不太爱吃糖"">@Ella不太爱吃糖</a>:无辜也享受过了",来自江苏,5153410496070678,0,回复@Ella不太爱吃糖:无辜也享受过了,7592803165,一头会魔法的狼,https://weibo.com/u/7592803165,,江苏,m,46,297,32,9,0,31,40
22,5153305064375992,1700720163,25年04月09日 04:50,"回复<a href=/n/一头会魔法的狼 usercard=""name=@一头会魔法的狼"">@一头会魔法的狼</a>:他们是搬进去住了一段时间之后才知道原房主孩子自杀在房子里面的事，不是主观上的享受了学区房然后看房价跌了反悔。花700万买了这个房子，不敢继续住了，卖也不好卖，同情卖家但是买家真的很无辜。",来自四川,5153381820662168,15,回复@一头会魔法的狼:他们是搬进去住了一段时间之后才知道原房主孩子自杀在房子里面的事，不是主观上的享受了学区房然后看房价跌了反悔。花700万买了这个房子，不敢继续住了，卖也不好卖，同情卖家但是买家真的很无辜。,6423540912,Ella不太爱吃糖,https://weibo.com/u/6423540912,,其他,f,1,155,12,0,0,22,22
23,5153305064375992,1700720163,25年04月09日 02:15,"回复<a href=/n/一头会魔法的狼 usercard=""name=@一头会魔法的狼"">@一头会魔法的狼</a>:买房本来也没想着退房，人家住进去之后才听邻居说死了人的，卖方刻意隐瞒了",来自福建,5153342683874292,7,回复@一头会魔法的狼:买房本来也没想着退房，人家住进去之后才听邻居说死了人的，卖方刻意隐瞒了,7552436175,壮士安安,https://weibo.com/u/7552436175,,北京,m,2,36,11,1,0,0,1
24,5153305064375992,1700720163,25年04月09日 01:16,"回复<a href=/n/用户7913702734 usercard=""name=@用户7913702734"">@用户7913702734</a>:可是他享受了学区房资源",来自江苏,5153328006956190,4,回复@用户7913702734:可是他享受了学区房资源,7592803165,一头会魔法的狼,https://weibo.com/u/7592803165,,江苏,m,46,297,32,9,0,31,40
25,5153305064375992,1700720163,25年04月09日 01:16,"就是因为没有签租房合同所以卖家输了咯 ，站在买家立场，也很恐怖啊，卖家儿子是在房子里自杀身亡<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自江西,5153328002762682,2,就是因为没有签租房合同所以卖家输了咯 ，站在买家立场，也很恐怖啊，卖家儿子是在房子里自杀身亡[允悲],6021428299,小小时2号,https://weibo.com/u/6021428299,,其他,m,1459,173,23,78,5,30,113
